,Unnamed: 0,file,internet,leur,present,75015,inform,abon,cook,societ,donne,boissieu,san,lien,suiv,fair,ordin,legal,client,tous,etre,lor,ver,cet,ains,titr,public,permet,engag,reserv,respect,propriet,not,general,realis,objet,navig,offre
447,447,0447.txt,0.16,0.16,0.16,0.08,0.16,0.08,0.2,0.16,0.08,0.08,0.08,0.16,0.16,0.12,0.16,0.08,0.12,0.08,0.12,0.12,0.08,0.12,0.0,0.12,0.0,0.12,0.08,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.08
448,448,0448.txt,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.125,0.125,0.125,0.0,0.2083333333333333,0.1666666666666666,0.125,0.0,0.1666666666666666,0.125,0.125,0.0,0.0833333333333333,0.125,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.125,0.125,0.0,0.0833333333333333,0.0,0.125,0.0833333333333333,0.0,0.0,0.0833333333333333
449,449,0449.txt,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.217391304347826,0.1739130434782608,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1739130434782608,0.0,0.0,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304
450,450,0450.txt,0.2,0.16,0.16,0.2,0.0,0.0,0.16,0.16,0.12,0.16,0.08,0.08,0.2,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.08,0.0,0.12,0.08,0.0,0.08,0.08,0.08,0.12,0.0,0.0,0.08,0.12,0.0,0.08,0.12
451,451,0451.txt,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.125,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.125,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.125,0.125,0.0,0.125,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0
452,452,0452.txt,0.0,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.1785714285714285,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.1071428571428571,0.0,0.1071428571428571,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.1071428571428571
453,453,0453.txt,0.0,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.15,0.15,0.1,0.1,0.2,0.15,0.15,0.1,0.15,0.1,0.0,0.1,0.15,0.1,0.15,0.0,0.1,0.0,0.1,0.1,0.15,0.1,0.15,0.0,0.1,0.1,0.1
454,454,0454.txt,0.1851851851851851,0.1851851851851851,0.1481481481481481,0.1111111111111111,0.1481481481481481,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1481481481481481,0.0,0.1481481481481481,0.1111111111111111,0.0,0.1481481481481481,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,455,0455.txt,0.1034482758620689,0.1379310344827586,0.1724137931034483,0.1724137931034483,0.1034482758620689,0.1724137931034483,0.1379310344827586,0.0,0.0,0.1379310344827586,0.1034482758620689,0.1379310344827586,0.1724137931034483,0.0,0.1034482758620689,0.0,0.1034482758620689,0.0,0.1034482758620689,0.1034482758620689,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0
456,456,0456.txt,0.1363636363636363,0.1818181818181818,0.1818181818181818,0.1363636363636363,0.2272727272727272,0.2272727272727272,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0
457,457,0457.txt,0.12,0.2,0.08,0.2,0.16,0.16,0.08,0.16,0.12,0.12,0.16,0.0,0.16,0.16,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.08,0.0
458,458,0458.txt,0.1481481481481481,0.0,0.1481481481481481,0.1111111111111111,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1851851851851851,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1481481481481481,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
459,459,0459.txt,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2272727272727272,0.2272727272727272,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909
460,460,0460.txt,0.1034482758620689,0.1379310344827586,0.1034482758620689,0.1724137931034483,0.0,0.1034482758620689,0.1034482758620689,0.0,0.1379310344827586,0.0,0.0,0.1034482758620689,0.1379310344827586,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.0,0.0,0.1034482758620689,0.0,0.0,0.1034482758620689,0.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0,0.0,0.1034482758620689,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0
461,461,0461.txt,0.0,0.0,0.1333333333333333,0.1333333333333333,0.1666666666666666,0.1,0.1,0.1,0.1333333333333333,0.1,0.1333333333333333,0.1,0.0,0.1333333333333333,0.1333333333333333,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,462,0462.txt,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0
463,463,0463.txt,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.2142857142857142,0.0,0.1071428571428571,0.0,0.1428571428571428,0.0,0.1071428571428571,0.1071428571428571,0.1785714285714285,0.1428571428571428,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.0,0.1071428571428571,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0
464,464,0464.txt,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,0.1666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111
465,465,0465.txt,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1481481481481481,0.1851851851851851,0.0,0.0,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,466,0466.txt,0.25,0.2083333333333333,0.125,0.1666666666666666,0.25,0.1666666666666666,0.1666666666666666,0.2083333333333333,0.125,0.1666666666666666,0.125,0.125,0.1666666666666666,0.125,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0
467,467,0467.txt,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.125,0.2083333333333333,0.1666666666666666,0.125,0.1666666666666666,0.1666666666666666,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.125,0.125,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0
468,468,0468.txt,0.0,0.1785714285714285,0.2142857142857142,0.1428571428571428,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.1428571428571428,0.0,0.1071428571428571,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.0,0.0,0.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0,0.1071428571428571,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0
469,469,0469.txt,0.1111111111111111,0.1111111111111111,0.1851851851851851,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
470,470,0470.txt,0.1481481481481481,0.1481481481481481,0.1851851851851851,0.1111111111111111,0.1851851851851851,0.1481481481481481,0.1111111111111111,0.1481481481481481,0.1111111111111111,0.0,0.1111111111111111,0.1481481481481481,0.0,0.0,0.1111111111111111,0.1481481481481481,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
471,471,0471.txt,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.2083333333333333,0.125,0.1666666666666666,0.125,0.1666666666666666,0.125,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.125,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.125,0.125,0.125,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.125,0.0833333333333333
472,472,0472.txt,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1923076923076923,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1153846153846153
473,473,0473.txt,0.3529411764705882,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.2352941176470588,0.1764705882352941,0.0,0.0,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.1176470588235294
474,474,0474.txt,0.1785714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.1071428571428571,0.0,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.1071428571428571,0.1071428571428571
475,475,0475.txt,0.1904761904761904,0.238095238095238,0.0,0.1904761904761904,0.1904761904761904,0.238095238095238,0.0,0.1904761904761904,0.238095238095238,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.0,0.0952380952380952,0.0,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.0,0.0952380952380952
476,476,0476.txt,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769
477,477,0477.txt,0.217391304347826,0.217391304347826,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0,0.0,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0
478,478,0478.txt,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.238095238095238,0.0952380952380952,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0952380952380952,0.0,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.1428571428571428,0.0952380952380952
479,479,0479.txt,0.12,0.08,0.16,0.0,0.2,0.16,0.12,0.0,0.16,0.16,0.12,0.12,0.16,0.08,0.16,0.16,0.0,0.12,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.12,0.0,0.08,0.0,0.12
480,480,0480.txt,0.16,0.16,0.12,0.12,0.12,0.12,0.2,0.12,0.08,0.12,0.12,0.08,0.12,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.12,0.08,0.08,0.0,0.12,0.12,0.08,0.0,0.12,0.12,0.12,0.0,0.12,0.08,0.12,0.12
481,481,0481.txt,0.1739130434782608,0.0869565217391304,0.217391304347826,0.217391304347826,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0,0.0869565217391304,0.0869565217391304,0.0
482,482,0482.txt,0.1153846153846153,0.1923076923076923,0.1538461538461538,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.0,0.1153846153846153,0.0,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1153846153846153
483,483,0483.txt,0.16,0.16,0.2,0.12,0.12,0.08,0.12,0.16,0.12,0.16,0.16,0.12,0.16,0.12,0.12,0.08,0.0,0.08,0.0,0.08,0.08,0.12,0.08,0.08,0.08,0.12,0.12,0.12,0.0,0.08,0.0,0.08,0.08,0.0,0.08,0.08
484,484,0484.txt,0.12,0.2,0.12,0.16,0.08,0.16,0.2,0.08,0.08,0.12,0.12,0.12,0.08,0.16,0.12,0.0,0.08,0.0,0.12,0.08,0.12,0.12,0.12,0.12,0.0,0.0,0.08,0.12,0.0,0.12,0.08,0.0,0.0,0.08,0.0,0.0
485,485,0485.txt,0.1666666666666666,0.0,0.1333333333333333,0.1666666666666666,0.1666666666666666,0.1,0.0,0.1333333333333333,0.1,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
486,486,0486.txt,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.0,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.1851851851851851,0.0,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
487,487,0487.txt,0.1666666666666666,0.1,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1,0.1666666666666666,0.1,0.1333333333333333,0.1333333333333333,0.1,0.1333333333333333,0.1333333333333333,0.1,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,488,0488.txt,0.2608695652173913,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0
489,489,0489.txt,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.217391304347826,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.0,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.0,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.0,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0
490,490,0490.txt,0.2608695652173913,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.217391304347826,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304
491,491,0491.txt,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1818181818181818,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0,0.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0909090909090909
492,492,0492.txt,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304
493,493,0493.txt,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.238095238095238,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.0,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.0,0.0952380952380952,0.1428571428571428,0.0,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.1428571428571428
494,494,0494.txt,0.0,0.1428571428571428,0.1071428571428571,0.0,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.0,0.0,0.1785714285714285,0.1071428571428571,0.1428571428571428,0.0,0.1071428571428571,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.0
495,495,0495.txt,0.2,0.16,0.12,0.08,0.12,0.16,0.12,0.08,0.16,0.0,0.08,0.12,0.16,0.08,0.0,0.12,0.08,0.08,0.08,0.12,0.08,0.12,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.12,0.12,0.0,0.08,0.0
496,496,0496.txt,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2272727272727272,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.0,0.0909090909090909,0.0,0.1363636363636363,0.1363636363636363
497,497,0497.txt,0.1739130434782608,0.217391304347826,0.217391304347826,0.217391304347826,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304
498,498,0498.txt,0.0833333333333333,0.125,0.0833333333333333,0.125,0.2083333333333333,0.125,0.0833333333333333,0.125,0.1666666666666666,0.0833333333333333,0.125,0.1666666666666666,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0,0.125,0.125,0.0,0.125,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.125,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.125
499,499,0499.txt,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1739130434782608,0.217391304347826,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0,0.0,0.0,0.0869565217391304,0.0,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0869565217391304
500,500,0500.txt,0.1666666666666666,0.1666666666666666,0.1,0.1,0.1333333333333333,0.1,0.1333333333333333,0.1333333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
501,501,0501.txt,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0
